cluster_id,travel_mode,place_id,user_location,commute 
cebc7893-f1ed-4174-bfb9-020dae7aaaef,driving,ChIJ01XoNjBLW4YRw9ZXBlfHs-c,"grocery store",2.066666666666667
cbac8db3-abc0-4be3-b153-cbb722522f84,driving,ChIJqf63TWe0RIYROt0nqtE_yUs,"grocery store",3.3
5cdd5350-e858-445e-a271-77bbc1b4da49,driving,ChIJp0sHQyHJRIYRS3NlqfoN3hU,"grocery store",2.816666666666667
18beeba6-f00c-42b8-ab48-5ad375c43c56,driving,ChIJN_VY0bA1W4YRbLPtxo7kBuE,"grocery store",4.033333333333333
fd43c249-b2d1-4390-90c2-a5780d71db9c,driving,ChIJb04fwiw0W4YRzLb02QZJ0Gg,"grocery store",32.31666666666667
4eaf5df5-dd1a-4922-b00f-fc360243d90e,driving,ChIJeSk6NLjORIYRpKsbFCzztWs,"grocery store",2.966666666666667
9ae00533-a3c4-4f65-9fd0-c6e12e8fcfa1,driving,ChIJcxt3yXbKRIYRDhb8gUE0dDs,"grocery store",3.583333333333333
b4797524-651b-45c3-9432-1638ec9ccafb,driving,ChIJg_axOSpJW4YR2RGe7v7xqwY,"grocery store",10.56666666666667
ad010ca2-2556-4067-89e1-09dc1a4ec00e,driving,ChIJzzh8AYbMRIYRRW2bkMXeF5g,"grocery store",4.283333333333333
edb148c4-33ec-4fa2-a900-552f7f226bd3,driving,ChIJXSZkPtDJRIYRcOq9v9IPrxw,"grocery store",2.066666666666667
940a2b49-67ac-4189-94d8-8279a5ab5f5f,driving,ChIJvz96N9e3RIYRe_qOAsxSudM,"grocery store",1.783333333333333
701cc759-31fd-481d-9fc0-121dd335804d,driving,ChIJB55Ha6LKRIYREqYw4WpRI7M,"grocery store",5.916666666666667
d874199c-be23-4a13-b454-5edab77feb97,driving,ChIJWeXAr37KRIYRyo0JldZkDPs,"grocery store",4.683333333333334
1ca9faa3-a8ea-432c-892a-368f994d611a,driving,ChIJgzHOH1w3W4YRmXYWnQHBBlg,"grocery store",3.116666666666667
dec0e4d1-f905-479f-bede-d36cbfdad017,driving,ChIJxUI_CV6zRIYRUKJvFaA8Quo,"grocery store",3.616666666666667
19c28666-60ae-44d3-84fb-627d3c6399b0,driving,ChIJz0Osp1RMW4YRnU3ph0pmp3s,"grocery store",4.466666666666667
756206be-53d3-498c-8dfe-f918b4e8b25a,driving,ChIJhXfMYp5IW4YRq_EDEjre3x8,"grocery store",7.733333333333333
b14fcace-1d59-41bb-9016-263fbbda70d7,driving,ChIJxYYahEGzRIYRbF0ZSZ_ajsY,"grocery store",5.933333333333334
ecd32035-9618-4df2-9c7e-9729a3d42030,driving,ChIJiaeB43W2RIYRZL4fuVYSkYE,"grocery store",1.766666666666667
198e8c1f-265c-44b0-b913-3e13459428fb,driving,ChIJgzHOH1w3W4YRmXYWnQHBBlg,"grocery store",3.4
11324da1-a6c0-45ef-91a0-d9609a9f7601,driving,ChIJQck-_8M3W4YRyilCmkrUFsQ,"grocery store",3.933333333333333
5c552578-3cfd-48d7-97bc-39746b09d589,driving,ChIJn7PyPu7LRIYRY3asPJgOnrE,"grocery store",5.883333333333334
03ecd63a-c650-4e04-9c07-f3cf6091a89d,driving,ChIJEatoKyi7RIYRQ_TIbjxNbAY,"grocery store",7.65
530da1f3-f1f1-4af9-b8bc-cd772d114173,driving,ChIJEZDJN3izRIYRgmkKk6s986Q,"grocery store",3.766666666666667
42cdd61e-a4c6-456e-afe0-75ff46b64ff7,driving,ChIJb04fwiw0W4YRzLb02QZJ0Gg,"grocery store",7.983333333333333
ad6ca9f1-94bb-4c99-9c7f-cb0033a31a52,driving,ChIJ6fj7e7S1RIYRykTu74PUPBg,"grocery store",1.65
0bf97a3b-9213-49ca-96ed-eb55da990e4e,driving,ChIJsd2zguo3W4YRKb5gShGtaK0,"grocery store",7.933333333333334
d1d88bc5-35cb-4237-a975-aa195e0f954e,driving,ChIJ9yLWmrwyW4YRqhnNzppffp0,"grocery store",4.866666666666666
6330cd9b-ac17-4b93-92f1-2680e9937d60,driving,ChIJWei_i7kyW4YRdl9In3W8EKY,"grocery store",6.066666666666666
139e2ea4-0e7b-4767-af77-0ce25f41ee99,driving,ChIJH8zD-7ZMW4YRezYSZIn19LI,"grocery store",4.583333333333333
c603a5fb-4361-41cb-aef3-a1f5dc54b365,driving,ChIJhyopfNA5W4YRd-gWAovsmmM,"grocery store",13.66666666666667
6f0c3402-6763-4595-a1f1-586cd9f0460a,driving,ChIJkY71j-a0RIYRyoJlcYX2weQ,"grocery store",4.066666666666666
8767a898-de03-4bec-98a7-daf2e3a377b8,driving,ChIJocJ7YlNLW4YRxVggl3An4Gg,"grocery store",2.3
544d0816-575c-412d-a0dc-0e0bfab909bf,driving,ChIJc-ocubnJRIYRiMS4F6APGrM,"grocery store",3.966666666666667
a03dd104-bf91-4432-abf7-b5f5aa560b7d,driving,ChIJ5ZVupmRPW4YRpp_OlCXWYGo,"grocery store",7.083333333333333
f158aee0-2ee8-4111-82cb-00b248385de0,driving,ChIJwTqoFwbJRIYRZTPpKExQJGw,"grocery store",4.466666666666667
bb38f403-2a72-423a-b7ee-c37843e679d5,driving,ChIJ7RPxsqfLRIYRmv9Zhyvx2Vo,"grocery store",5.783333333333333
e91baa1f-437d-4295-b887-32b99ce975c3,driving,ChIJBWl6MABKW4YRhynsPmIaF4I,"grocery store",4.066666666666666
e102f77c-39f4-4759-8bc4-6e8110fb5bbb,driving,ChIJz0Osp1RMW4YRnU3ph0pmp3s,"grocery store",4.15
46f78fdb-cbab-4383-8e40-afebdfc847f9,driving,ChIJcxt3yXbKRIYRDhb8gUE0dDs,"grocery store",2.616666666666667
50b195aa-ea07-4e24-981c-71ab20bf1a4f,driving,ChIJGx7eY120RIYR9s_g3WyjgWQ,"grocery store",0.75
bc612a0c-4788-4f48-9344-fa8f29d3faf7,driving,ChIJBSS2vLjNRIYRgHCrZpga3Zs,"grocery store",8.183333333333334
19c267ae-5d7f-4f48-bf0f-f4042be6199e,driving,ChIJjSQBv0TJRIYRnkrpI7FWn0M,"grocery store",7.833333333333333
0147681b-7a36-49e9-be81-e807e5e699cd,driving,ChIJO4klpi1PW4YRsrfZS8Kh5O4,"grocery store",5.316666666666666
2b5fa06b-7973-4be9-aed5-ed598822f6a0,driving,ChIJhXfMYp5IW4YRq_EDEjre3x8,"grocery store",7.3
6d6432ef-0414-4d24-bfb5-1164ef5b0d4f,driving,ChIJn7PyPu7LRIYRY3asPJgOnrE,"grocery store",6.916666666666667
b71385b6-e7a8-4b3b-9a1d-4bacb91c4f9d,driving,ChIJh95i5rs0W4YRKFM_1cZC2yE,"grocery store",6.6
0abe6551-0354-47dc-bf77-49af3ab69c07,driving,ChIJ6VvSWWm1RIYRkg5f7o_N3gU,"grocery store",9.15
bb3f74c3-e805-4bdf-9d56-248cb39d07c8,driving,ChIJhXfMYp5IW4YRq_EDEjre3x8,"grocery store",8.416666666666666
d1db99bd-2345-4a96-a453-f59d7f0bda2d,driving,ChIJ7RPxsqfLRIYRmv9Zhyvx2Vo,"grocery store",2.4
8ceba599-eeb7-4573-a4a8-f67d9181094a,driving,ChIJtxiW0dm0RIYRoByii_e6UD0,"grocery store",1.283333333333333
47fe3d02-8ebb-4334-ad5a-e52d301ab49d,driving,ChIJ3UHX-wBLW4YR_kw2XmxwqJQ,"grocery store",5.466666666666667
db758128-094c-4abd-b6cc-8a6ce8a1c8cf,driving,ChIJxwii8w4zW4YR77HPeT6sbwQ,"grocery store",8.633333333333333
aed4bcd7-b583-42e2-91fe-be8b34f91778,driving,ChIJo70E8A61RIYRi9UGbBAIm4Y,"grocery store",3.933333333333333
07ba727e-b6c8-4a44-9e81-2ab1224e8774,driving,ChIJZ9NN1wrJRIYRRJgBUsFpc7Q,"grocery store",10.1
5e73be09-408b-4046-b465-f49e74af4b80,driving,ChIJqXnGscFNW4YRwGs7T4_BINg,"grocery store",7.816666666666666
50810add-74bd-4f46-947d-de02fce705b0,driving,ChIJ5ZVupmRPW4YRpp_OlCXWYGo,"grocery store",6.216666666666667
e453d933-5a1a-4758-ae1a-8f0fe681c32b,driving,ChIJVQqFtYFKW4YRzeFj8oCI2vY,"grocery store",8.2
2c8ce19f-d013-474e-9530-2217a0195ce7,driving,ChIJBfVz-cFLW4YRm2Us_8t04qQ,"grocery store",4.183333333333334
1d590f11-418f-406a-a0f3-15bb3e7cfb99,driving,ChIJ-1pwNIG1RIYRe5mkOe2Dgpk,"grocery store",2.416666666666667
668f5681-b565-4ef1-8b08-6fe5c9249c58,driving,ChIJCc8O_VcxW4YRCj1qHIJB9lY,"grocery store",6.65
075ab5ad-133a-4413-840c-8e6c13cf7d20,driving,ChIJ01XoNjBLW4YRw9ZXBlfHs-c,"grocery store",5.466666666666667
36a6832d-575b-420d-9946-7eaefb4c20a1,driving,ChIJGRgoFDJNW4YRQUQ_U6XilwA,"grocery store",3.766666666666667
4241232c-8bfe-47d4-b9ad-538462e6f5df,driving,ChIJve2pvhm1RIYRaNGlcpKvFTE,"grocery store",2.45
b6311986-dbac-4b53-b6a3-3389611e99b1,driving,ChIJhyopfNA5W4YRd-gWAovsmmM,"grocery store",8.75
e6111e03-0b5a-4ad2-bd41-8f03f1995f07,driving,ChIJWei_i7kyW4YRdl9In3W8EKY,"grocery store",4.95
88fe17ca-a15b-421d-ba83-1a0d314865bd,driving,ChIJew0cFIO1RIYRaFIFdWdF-xc,"grocery store",0.5
e74d3615-b516-4674-80aa-617e28abd463,driving,ChIJWeXAr37KRIYRyo0JldZkDPs,"grocery store",6.383333333333334
06906357-5c30-4fa8-9e9c-38d2c613b3eb,driving,ChIJr6_qR_RMW4YRMybW5h9p9r0,"grocery store",5.6
a206f74a-13ad-4e1e-b918-84f3c54e2e58,driving,ChIJZ9NN1wrJRIYRRJgBUsFpc7Q,"grocery store",2.316666666666667
53f5b936-7bdb-4b68-a8e4-cc8a4fe081a1,driving,ChIJIdU2plO5RIYRp7bC_ZFgC9A,"grocery store",4.816666666666666
631a1633-9904-489a-9ef5-1b0f30294949,driving,ChIJ64xe61RJW4YRJUsDUcn7c3M,"grocery store",5.783333333333333
c69e94a1-eb64-4279-aa2d-1aeaebafa8b0,driving,ChIJbWcJTze2RIYRN-pn2X7g018,"grocery store",2.116666666666667
c66fba5c-2315-452c-bb1e-c75e88336e90,driving,ChIJk-ewl-8zW4YRND9ff-HjVu4,"grocery store",7.733333333333333
3671b070-af38-4c71-b596-f308a0a0f829,driving,ChIJG44vBQi1RIYRvWGHdYUolZY,"grocery store",1.683333333333333
f8927e53-d2fe-47d1-9da1-05b7a19331b3,driving,ChIJVQqFtYFKW4YRzeFj8oCI2vY,"grocery store",7.116666666666666
17c69bb0-f133-4271-a9b7-b23e21418ae2,driving,ChIJOVBaDIXLRIYRTsHXR7ohkiQ,"grocery store",4.716666666666667
9cb1fb10-b221-4b48-8ce0-4482ee6f0ba2,driving,ChIJFykFGIC1RIYRzaXXz6E4ZnI,"grocery store",1.466666666666667
8b5f0933-5f50-459c-b9ea-e61b66f6d402,driving,ChIJHR6MxrwyW4YRnO1ySvPw84A,"grocery store",4.816666666666666
3302eb2e-3357-4e44-bfb7-c034d2c01546,driving,ChIJWei_i7kyW4YRdl9In3W8EKY,"grocery store",4.7
600660c6-db47-40ee-9e2d-3b8f4c9423ee,driving,ChIJvz96N9e3RIYRe_qOAsxSudM,"grocery store",3.25
d7ab757d-c2c2-4481-b3d2-4eb5cd312739,driving,ChIJk-ewl-8zW4YRND9ff-HjVu4,"grocery store",6.05
b1f3b50c-d626-4c0f-9c33-264ad03a9d7b,driving,ChIJhyopfNA5W4YRd-gWAovsmmM,"grocery store",4.616666666666666
93a8aaff-070f-4f5a-a39a-06b999dc980a,driving,ChIJEatoKyi7RIYRQ_TIbjxNbAY,"grocery store",6.283333333333333
d79ef0eb-a4f5-407e-8787-b27b269926e7,driving,ChIJsa7igmxMW4YR4IxOdkNc-vg,"grocery store",4.216666666666667
05e2ee39-51c6-4f9a-a122-3faa6883ba4a,driving,ChIJn7PyPu7LRIYRY3asPJgOnrE,"grocery store",5.516666666666667
676e4175-a1cb-4739-b871-87b37bd7ffe2,driving,ChIJqXnGscFNW4YRwGs7T4_BINg,"grocery store",14.1
54c494d7-0a76-4a02-a999-1045155fce4a,driving,ChIJzR-XJnFMW4YRRGC1zFfGj00,"grocery store",2.466666666666667
fc174766-8a7d-4fb1-9e19-f5de258cbad7,driving,ChIJFykFGIC1RIYRzaXXz6E4ZnI,"grocery store",3.4
03f0edd9-83eb-4061-9540-c497a561fcbe,driving,ChIJsa7igmxMW4YR4IxOdkNc-vg,"grocery store",6.883333333333334
07bf2a30-a8ca-4a10-b882-b10bca32cccc,driving,ChIJZTgT2em0RIYRxcAKnwM2DvE,"grocery store",2.366666666666667
0adfdfa4-4f98-4e42-a2a0-142fad89a923,driving,ChIJwzQBcg61RIYRgcsvnsx-tp4,"Lady Bird Lake, Austin, TX, USA",20.63333333333333
57f4b422-594d-4765-91c9-de69f54c923c,driving,ChIJwzQBcg61RIYRgcsvnsx-tp4,"Lady Bird Lake, Austin, TX, USA",20.8
ed9ee393-eee8-430c-9ffa-7011fc167252,driving,ChIJwzQBcg61RIYRgcsvnsx-tp4,"Lady Bird Lake, Austin, TX, USA",25.06666666666667
44b00d00-e226-4bc6-9f5a-4d37277c2be2,driving,ChIJwzQBcg61RIYRgcsvnsx-tp4,"Lady Bird Lake, Austin, TX, USA",7
07bf2a30-a8ca-4a10-b882-b10bca32cccc,driving,ChIJwzQBcg61RIYRgcsvnsx-tp4,"Lady Bird Lake, Austin, TX, USA",12.56666666666667
5f88cf05-d365-4238-bed1-425b53af3d1c,driving,ChIJwzQBcg61RIYRgcsvnsx-tp4,"Lady Bird Lake, Austin, TX, USA",18.18333333333333
548fbfe2-90ce-46cb-b6de-425493f027a2,driving,ChIJwzQBcg61RIYRgcsvnsx-tp4,"Lady Bird Lake, Austin, TX, USA",30.55
7e7385d7-3301-4dbe-b1d0-ee4b5f675296,driving,ChIJwzQBcg61RIYRgcsvnsx-tp4,"Lady Bird Lake, Austin, TX, USA",16.7
c6ebffbf-1bca-46e7-8ab6-b5f82334a713,driving,ChIJwzQBcg61RIYRgcsvnsx-tp4,"Lady Bird Lake, Austin, TX, USA",31.56666666666667
49e33a3a-8b72-467f-ab96-ec950ba26d65,walking,ChIJ4e6gllChToYRTgtaymKC3uw,"coffee shop",15.73333333333333
ff23fe79-c172-4996-9e9c-d280e12a341b,walking,ChIJuasQvTggTIYRB5bcv5g_t7g,"coffee shop",12.98333333333333
cb6f8e4b-a0fe-4e75-a46f-ee1203f74582,walking,ChIJjScmUXagToYRGFgd32gewac,"coffee shop",49.18333333333333
6faa27a1-c230-4c86-a828-3af0c23e44d0,walking,ChIJHRJPW9aXToYR2OOktxi4-o0,"coffee shop",250.5
14d7496d-bb4f-4bcd-8cc1-8935675961b6,walking,ChIJm_JvbQaRToYRabSAZbReJ24,"coffee shop",67.81666666666666
bc73a531-501a-469f-854c-0a12bdf61a01,walking,ChIJHRJPW9aXToYR2OOktxi4-o0,"coffee shop",129.25
8558e330-f6e2-415d-a461-d912f968d889,walking,ChIJjScmUXagToYRGFgd32gewac,"coffee shop",30.28333333333333
0cf0311c-0900-4b37-b640-e8bad681a97b,walking,ChIJYyjGJcedToYRcu_xF4-QMDY,"coffee shop",35.1
5b45e46d-f7cb-4962-a67e-094050c9b811,walking,ChIJw_IQBNibToYRnLi1SEIE0Bs,"coffee shop",11.43333333333333
0f336347-4dab-4a5a-a39c-412418d57fef,walking,ChIJzcg32IKbToYRPSPYHJ3Equs,"coffee shop",8.766666666666667
76c8f79e-63b9-4833-afe3-343ac85b44a0,walking,ChIJ-c8nMIqZToYRdqlRxjsrl7A,"coffee shop",12.51666666666667
d4a5bac8-5022-403b-903d-5283c54a94b8,walking,ChIJ7awDHAKcToYRcJ1F6JokNnw,"coffee shop",115.6833333333333
244a972c-229b-4b00-9201-45bb0898201b,walking,ChIJ2bT0j2acToYR8KjoYV_OpAE,"coffee shop",247.2
1848b4c3-2b7c-43f9-b593-e8963e775b3e,walking,ChIJ3QVV28GfToYRO-6CY0i2Xjg,"coffee shop",29.83333333333333
08abdc1a-b8d0-43eb-82d7-4ecd13bc614c,walking,ChIJSfCLHEEnTIYRu2IDVRX9R3g,"coffee shop",20.98333333333333
63abfc83-043d-4106-8571-7aa34db988c0,walking,ChIJFzotByaOToYRV0x0DHB7pDU,"coffee shop",50.06666666666667
48fea6f5-778b-4203-b69b-7cb18d54c6c1,walking,ChIJhzJEbRYkTIYR0mACws7UgkA,"coffee shop",12.25
a37e1e92-9557-4816-b8d8-68dda3516ab6,walking,ChIJ69OLmnMnTIYRxzS1mkgcq7A,"coffee shop",35.23333333333333
6f86cb70-9bee-4ed9-a2d3-f1a4d730bb19,walking,ChIJjScmUXagToYRGFgd32gewac,"coffee shop",26.5
12008686-1835-4e63-8cb9-15d1a409baaf,walking,ChIJ2RZJ1O6NToYRXYpC1fnPovc,"coffee shop",49
f8e04a71-9772-49b8-8eff-b5592dfb6770,walking,ChIJWQa0ppOjToYRwSH619X1YkE,"coffee shop",196.95
55be9cdd-2481-41b7-a9d3-7eb148d01288,walking,ChIJ7awDHAKcToYRcJ1F6JokNnw,"coffee shop",111.5
f6125b29-6168-47d1-973f-f847d05f85e1,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",19.71666666666667
6ea7d346-430d-49a1-a03f-cdc4ddf0af6c,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",15.05
d781a0d4-f27a-48a5-bb5c-6de409f3b8b4,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",17.03333333333333
1deeac9a-2b24-430f-b045-642757b35154,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",24.88333333333333
fcadc37d-d1f2-4236-a328-25a4d11834ed,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",27.26666666666667
49e33a3a-8b72-467f-ab96-ec950ba26d65,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",13.9
ff23fe79-c172-4996-9e9c-d280e12a341b,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",18.86666666666667
00472bb3-1ca5-4f29-bd77-437f7783e738,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",22.96666666666667
01af6859-bfee-49e5-9e06-9c6caaa2f119,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",27.48333333333333
a6a0061b-7472-4413-9d51-1b4211bab344,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",3.166666666666667
72b89c6b-9418-476b-b1c9-4e79f9c4224f,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",13.83333333333333
7784b23e-5e8c-4be3-bca5-13f24a8b3f41,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",20.68333333333333
f5141a56-dc52-4198-a5ef-51e00c9f4e0e,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",13.16666666666667
da709821-7aeb-4e6f-a5e2-41dfb3fd4cd1,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",15.31666666666667
12ea0d91-f4ce-4ea3-a682-c6dc48c7f7cc,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",8.466666666666667
aad96f1f-7c95-427a-b9db-699174002912,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",27.11666666666667
951f7281-94cb-4a47-92c6-b8f4893252a3,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",22.33333333333333
e3c8bbd7-c3da-4b5e-aee4-0dd5961006fe,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",19.01666666666667
cb6f8e4b-a0fe-4e75-a46f-ee1203f74582,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",24.16666666666667
bf988c3e-fced-4774-95c9-d41c037a91a7,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",29.91666666666667
27c87e85-506f-4f8d-829a-3b07aeb86b08,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",18.38333333333333
d97a2257-4749-4e89-98f3-5a308c201031,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",27.85
6faa27a1-c230-4c86-a828-3af0c23e44d0,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",22.55
eb03da27-f6aa-4a8d-9cbd-af24a47ae37c,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",17.51666666666667
14d7496d-bb4f-4bcd-8cc1-8935675961b6,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",19.21666666666667
bc73a531-501a-469f-854c-0a12bdf61a01,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",20.41666666666667
0cf0311c-0900-4b37-b640-e8bad681a97b,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",22.26666666666667
50978ba6-48d4-40cb-a11f-c826c4ab0607,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",18.55
722b72be-3476-4592-bd30-62eeac4cf30e,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",18.86666666666667
14cd5ab0-7420-42bb-ab44-5971cecc5a1d,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",13.83333333333333
0f336347-4dab-4a5a-a39c-412418d57fef,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",17.81666666666667
beeff091-5055-4ab8-82e4-e981e220ed70,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",21.5
2d04bcb4-c09e-492e-9c35-f37f2af18297,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",11.01666666666667
76c8f79e-63b9-4833-afe3-343ac85b44a0,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",15.3
050f46d8-45ae-464b-bc13-bcf029cf8e7d,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",29.73333333333333
d4a5bac8-5022-403b-903d-5283c54a94b8,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",19.66666666666667
11ca72e0-d960-4da8-b45e-e7ae58180e3c,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",10.03333333333333
244a972c-229b-4b00-9201-45bb0898201b,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",20.41666666666667
1848b4c3-2b7c-43f9-b593-e8963e775b3e,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",15.48333333333333
08abdc1a-b8d0-43eb-82d7-4ecd13bc614c,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",23.75
ef2d5e0c-2ef6-4f73-8fb5-01c22a6b85ea,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",29.13333333333333
f84899e9-ef43-4d12-a2a9-80e6580ee98d,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",25.23333333333333
63abfc83-043d-4106-8571-7aa34db988c0,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",26.03333333333333
b97f4365-59bf-4095-b6ab-e85dc8920e67,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",18.2
48fea6f5-778b-4203-b69b-7cb18d54c6c1,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",30.75
63daaf16-ee09-483f-b1d2-17ea76467849,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",14.85
6f86cb70-9bee-4ed9-a2d3-f1a4d730bb19,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",20.08333333333333
d8f1744e-8be8-4666-b3d5-38dae721696d,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",19
c4682707-d3eb-4cb8-9e12-4bc911ada45b,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",18.6
61be9706-1c01-4cab-ac7b-d01a00873cf9,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",16.75
f8e04a71-9772-49b8-8eff-b5592dfb6770,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",18.86666666666667
5c970b7e-9ddf-4edb-b2d1-13f9e1b09f60,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",12.23333333333333
2271c5f3-cac1-415f-9115-f6707fdb0ecb,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",18.78333333333333
eb0a39c1-6f8b-48b6-8520-9f3fef09af9f,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",21.63333333333333
aba03e84-6888-4597-8cb3-445504104b64,driving,ChIJDSgErVafToYRyausq56QuHM,"6301 Gaston Avenue, Dallas, TX, USA",21.45
f6125b29-6168-47d1-973f-f847d05f85e1,driving,ChIJnfzILs8hTIYR3I9eNbsgcyk,"swimming pool",7.016666666666667
6ea7d346-430d-49a1-a03f-cdc4ddf0af6c,driving,ChIJO__73t2eToYR6co9Zay5gq0,"swimming pool",6.266666666666667
d781a0d4-f27a-48a5-bb5c-6de409f3b8b4,driving,ChIJnfzILs8hTIYR3I9eNbsgcyk,"swimming pool",14.55
1deeac9a-2b24-430f-b045-642757b35154,driving,ChIJ-7WE2FQeTIYRH2ntXkN6Gkk,"swimming pool",8.916666666666666
fcadc37d-d1f2-4236-a328-25a4d11834ed,driving,ChIJ_XLK0iwjTIYRl7F7yKIm70o,"swimming pool",4.066666666666666
49e33a3a-8b72-467f-ab96-ec950ba26d65,driving,ChIJAQBwBlqgToYRL2orT1pRXTQ,"swimming pool",5.883333333333334
ff23fe79-c172-4996-9e9c-d280e12a341b,driving,ChIJnfzILs8hTIYR3I9eNbsgcyk,"swimming pool",5.216666666666667
00472bb3-1ca5-4f29-bd77-437f7783e738,driving,ChIJnfzILs8hTIYR3I9eNbsgcyk,"swimming pool",3.483333333333333
01af6859-bfee-49e5-9e06-9c6caaa2f119,driving,ChIJTyWG9ggkTIYRYgA70CK-7MM,"swimming pool",0.3
a6a0061b-7472-4413-9d51-1b4211bab344,driving,ChIJD83gniiZToYRONJGnh9Lo2c,"swimming pool",8.033333333333333
